Client ID,Location ID,Joined Bank,Banking Employee ID,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,IAId
IND89144,42583,21-03-2020,BE38,91420.58,42986.58,2,5813.52,375074.92,536225.46,272301.99,170084.01,45547.17,2725502.71,0,4,3,9
IND36784,8100,4/11/2001,BE24,376968.38,12973.5,1,10157.22,1144147.98,1016581.36,264589.67,306506.24,12775.37,1491093.26,3,3,3,10
IND47240,42734,6/5/2004,BE10,327029.22,25006.88,1,2560.88,549067.86,905498.81,796042.91,159208.58,15846.21,1509686.85,3,3,3,11
IND34868,23304,29-06-2016,BE17,39044.99,17828.37,1,1543.78,59876.89,39778.78,57308.41,6978.14,4056.73,383326.14,2,1,3,12
IND53254,20632,14-01-2015,BE42,121504.38,40011.84,1,6995.09,1228216.03,674893.23,364660.05,152667.38,38104.7,1091008.74,2,2,3,13
IND26959,24495,30-03-2015,BE45,152363.88,19332.12,1,1856.23,747292.85,871947.7,444871.27,275820.19,47592.16,1323280.39,1,2,4,14
IND13792,22655,28-01-2020,BE38,194156.82,25462.8,2,6404.31,1694406.78,129195.69,78691.92,19766.94,48734.73,516239.46,0,4,4,15
IND83479,7059,3/1/1995,BE08,56797.44,18400.8,1,20.13,310733.07,26910.57,26119.08,14935.37,24534.67,95254.4,3,1,1,1
IND84488,6059,25-11-2015,BE20,408120.18,18073.38,1,5415.01,329166.04,328323.97,138578.3,83573.37,23624,1307746.44,1,3,2,2
IND36106,8760,15-12-2018,BE49,166689.87,31920.69,1,1222.32,628951.86,49633.48,35205.14,15755.74,23300.63,1122124.12,3,2,3,3
IND49489,42214,10/3/2002,BE23,57164.17,21107.25,1,2038.51,65968.99,1157983.47,201713.25,447205.75,20836.28,310994.46,1,1,4,4
IND71209,42164,3/6/2020,BE27,66959.86,22881.78,1,774.88,890834.85,567479.9,140942.72,229959.18,1853.11,585921.24,2,2,1,5
IND33607,20573,21-07-2021,BE06,129727.97,12115.65,1,4535.98,592524.62,1298008.53,547459.38,228166.94,76994.56,1050664.57,1,2,1,6
IND36407,6904,19-06-2020,BE49,203298.54,35660.08,1,497.68,471372.32,302699.03,210350.17,211889.32,24361.55,283947.15,0,2,1,7
IND90197,20306,5/2/2014,BE26,31634.79,15708.81,1,2247.59,139653.1,284516.15,248501.45,130625.33,4096.5,688482.11,2,1,2,8
IND21018,27682,17-11-2008,BE06,305348.02,51505.84,1,7415.95,239042.4,1291352.74,484257.28,431733.99,77112.73,641559.73,3,3,2,9
IND77703,11892,15-06-2019,BE49,19662.72,24617.6,3,175.34,810408.88,283729.31,97588.43,88118.73,4629.11,1028343.97,1,1,3,10
IND70508,26691,4/2/2015,BE29,105509.99,42235.52,1,4025.57,1328738,528227.02,126143.77,268055.5,49428.63,1459059.75,1,2,3,11
IND35314,33931,17-01-1995,BE45,93027.81,27700.42,1,1406.11,36983.65,642034.66,131564.48,272338.47,7690.95,789869.2,0,1,3,12
IND65265,38911,10/9/2007,BE08,287612.73,40792.8,2,3400.62,1092748.53,497932.04,173193.75,349634.89,20724.32,119395.72,2,2,3,13
IND65658,6213,18-11-2014,BE10,337642.83,25559.55,1,380.9,869897.43,257445.07,222215.75,46827.9,46891.02,660501.86,0,3,3,14
IND28776,13921,21-05-2013,BE31,136612.5,7610,1,2770.52,781474.89,624483.37,509635.86,133223.12,2622.18,73545.89,3,2,3,15
IND66161,42392,14-08-2010,BE01,74853.5,27744.29,2,2065.56,41043.83,226872.99,112290.67,112199.01,36351.45,220870.88,1,2,3,16
IND15278,27177,23-06-2018,BE39,60765.2,27461.04,1,4526.79,662455.37,904884.79,331055.41,210404.11,59849.61,1808460.91,3,2,4,17
IND22373,11311,11/3/2008,BE06,256845.42,74548.4,1,12549.82,1575353.28,3386869.41,1089482.47,741795.45,66039.4,1291547.69,3,5,4,18
IND60609,13037,24-12-2017,BE10,139304.56,15802.16,1,531.95,234198.36,184050.28,112981.36,63014.44,31654.17,1097467.13,3,2,1,19
IND24232,12655,4/6/1995,BE32,162100.55,23201.51,3,2074.35,201708.59,204249.01,300592.88,50869.56,1915.5,245486.36,3,1,2,20
IND89674,7551,14-02-2019,BE38,25072.56,12405.91,1,1304.77,111518.43,33252.22,12250.82,36857.47,2117.6,449389.43,3,1,3,21
IND62679,17215,29-03-2003,BE23,351000.81,48637.6,1,6601.8,382440.46,845860.82,260264.87,622404.84,31525.89,717931.61,3,4,4,22
IND45614,34979,9/5/2009,BE32,206314.58,28171.08,1,4469.51,312920.53,350286.78,135594.88,188024.91,4690.06,870305.43,2,2,1,1
IND35674,12191,2/8/2016,BE42,121719.63,24659.52,1,4550.14,217964.03,271006.11,66057.74,72324.75,3055.62,296392.19,3,1,1,2
IND90385,40548,12/4/2005,BE07,191665.02,19524.84,3,1458.38,246196.36,240122.72,198039.36,57926.51,17416.08,972737.18,3,2,1,3
IND64752,7727,25-08-2021,BE07,97563.08,9176.76,1,2519.7,765725.46,1259138.56,718241.01,160052.47,40524.36,1204313.59,2,1,2,4
IND48640,22625,5/9/2021,BE03,91093.44,1758.51,1,1008.16,332428.17,32106.07,26834.92,17078.51,4242.83,352941.69,2,1,2,8
IND20725,9069,17-06-2021,BE19,94763.85,54354.3,2,5371.77,722990.92,1233460.62,842074.08,196049.08,54034.84,1761769.84,3,3,3,9
IND87256,7825,17-04-2013,BE06,260184.04,18881.84,3,6592.3,689412.98,2435334.3,595693.28,1318234.19,44074.48,2616405.59,2,3,3,10
IND65022,26156,24-03-2014,BE11,93421.36,14248.52,2,579.24,369735.43,146402.02,48226.55,117810.57,6313.53,263523.72,2,1,3,11
IND97042,554,26-03-2020,BE10,161007.26,12394.36,1,1038.56,244729.89,247721.88,317257.84,144330.59,3366.24,219686.25,1,2,3,12
IND99554,29848,4/10/2020,BE30,259370.68,56458.62,1,10316.57,812424.33,2438133.21,487626.64,1422244.37,44822.57,706271,2,3,3,13
IND75060,5897,14-09-2012,BE40,242230.66,49757.55,2,325.24,224641.42,519093.79,506432.96,131672.57,27583.18,799213.28,3,2,3,14
IND62770,35043,30-03-2020,BE23,271898.88,3548.4,2,2907.35,466668.82,814077.78,415125.76,115318.7,77605.24,2260098.54,0,2,3,15
IND67268,18798,5/12/2016,BE02,212867.66,33481.5,2,3374.64,576469.6,95070.79,51038.01,47565.42,5204.91,336494.28,1,2,4,1
IND57973,24721,6/12/2017,BE26,165420.58,12589.42,2,9621.16,1772435.65,2604860.92,907754.56,948406.18,64273.44,2187287.2,0,5,4,2
IND89653,13410,15-03-2004,BE22,21380.4,24069.96,2,1846.22,575073.58,308369.87,235251.24,96707.33,9708.65,343847.83,0,1,1,3
IND21489,3579,3/7/2007,BE10,237510.45,24532.2,1,2757.89,1257273.74,1393358.99,419055.34,358292.31,5785.1,273302.63,1,4,2,4
IND30571,20702,23-05-2019,BE07,150279.96,29544.74,1,4577.01,732127.19,611167.11,244466.85,282495.02,21425.82,1071248.33,0,2,3,5
IND59366,3730,5/5/2019,BE39,341681.11,7059.15,3,1290.15,131948.07,2646971.31,1224718.07,675570.29,54910.43,2767797.56,2,3,4,6
IND83619,2953,7/10/1995,BE12,306885.6,57248,1,765.74,438755.2,177800.71,248250.05,96817.52,32810.82,488406.87,2,3,1,7
IND67029,5863,13-08-2021,BE19,304782.62,7490.16,1,3823.14,627444.42,206647.94,101982.1,161400.09,26484.8,322676.32,0,2,1,8
IND95869,25211,25-10-2020,BE15,71815.31,6737.21,2,3282.91,769275.63,484750.9,400727.41,299640.69,17095.1,493064.03,3,2,1,9
IND66671,10331,2/8/2000,BE02,295262.98,16664.32,1,4472.5,759216.99,336955.03,193086.59,179949.13,39324.04,1341895.58,2,2,2,10
IND86149,20345,16-08-2011,BE31,229131.69,17152.18,1,3523.03,457350.84,3466323.35,849808.3,1566778.15,119004.85,284163.08,0,5,2,11
IND95415,26418,6/2/1996,BE18,44050.06,16904.71,1,2706.98,439352.06,581228.14,300301.2,224547.8,28908.94,417986.96,1,1,3,12
IND99553,16414,17-09-2008,BE17,209915.06,16256.5,1,2649.6,353071.58,2248046.72,1162255.45,458785.04,50477.15,1377314.07,2,2,3,13
IND73319,19074,13-05-2016,BE07,80085.64,22494.52,2,207.17,189393.85,347282.58,356797.17,121311.04,1011.79,355533.71,3,1,3,14
IND34968,14542,24-09-2020,BE15,138504.19,4599,1,4919.24,171726.99,380570.3,160804.35,258895,44954.18,499117.58,0,3,3,15
IND14715,36764,15-12-2021,BE34,109316.44,26015.9,1,625.5,297293.53,568679.98,127842.79,159627.15,62604.89,868200.06,1,2,3,16
IND16798,17405,8/10/2013,BE30,265028.36,45402.12,1,1547.03,478689.94,1108827.79,559903.14,285111.46,75594.89,718720.48,2,3,3,17
IND93663,17593,21-10-2019,BE03,299641.49,9720.62,2,362.98,797452.44,870565.34,556194.52,783508.81,26740.02,1645955.44,0,4,3,18
IND67391,25349,28-05-2013,BE18,157834.48,22631.63,1,350.96,269137.89,194535.85,189348.23,67931.92,1691.6,611983.05,1,2,4,19
IND96220,39466,12/6/2005,BE12,56129.11,15281.45,2,2272.44,172354.64,334083.2,106093.99,145958.24,28780.98,99605.94,0,1,4,20
IND44913,1516,2/12/2004,BE15,146613.19,41363.52,1,2540.54,234631.6,153198.48,109427.49,45959.55,6098.49,1428173.95,2,2,1,21
IND87824,12710,26-12-1995,BE36,159264.12,21781.76,1,1800.2,424822.11,219285.14,124402.15,99416.29,74616.26,1990441.02,3,4,2,22
IND46155,35011,16-10-2004,BE21,207384.19,53205.75,1,3357.59,610026.26,1157055.65,720622.38,232527.59,42135.26,1260155.43,3,3,3,1
IND35684,36285,2/1/2017,BE15,205225.24,10022.88,1,3599.77,602116.67,483549.19,410756.84,76431.97,11436.77,331962.09,1,2,4,2
IND96387,31231,24-07-2021,BE44,119065.27,25859.35,1,4260.6,453298.88,585623.4,504632.93,144412.24,34346.9,659102.62,2,2,1,3
IND83308,4004,7/4/2000,BE17,419145.55,39600,1,3865.31,2210291.07,2847399.63,1063269.48,820159.22,54966.68,2369179.03,2,4,1,4
IND69120,4131,4/3/2015,BE17,182769.56,18068.76,1,3497.65,967509.43,277509.67,158249.32,70386.54,5442.71,300184.83,3,2,1,8
IND47860,7168,7/1/2005,BE45,235533.89,47571.93,3,2692.25,925870.68,1492857.11,521477.48,400821.91,3163.19,1303721.76,2,2,2,9
IND13419,17622,4/4/2005,BE38,202929.55,43977.3,1,579.46,710672.35,124384.23,83468.36,40097.55,60366.12,778678.71,2,4,2,10
IND56121,11596,28-06-2011,BE17,213666.88,29340.5,1,5451.6,673674.75,2856010.5,1599365.88,265037.77,71299.2,2655115.05,3,2,3,11
IND38822,5169,31-05-2004,BE22,58715.5,14719.62,2,6588.95,1061278.69,888439.61,506739.63,108981.93,64661.85,917115.05,3,2,3,12
IND58923,30197,24-09-2002,BE24,71704.22,37631.52,3,2471.43,190642.84,144206.48,83487.96,152555.27,5275.56,477246.23,1,2,3,13
IND66682,11059,22-04-2013,BE25,66091.96,17906.91,1,4769.18,77087.72,452216.52,249046.78,394149.3,6508.81,1069796.59,0,2,3,14
IND96115,28034,16-12-2017,BE31,37278.93,13131.9,2,3824.28,239843.18,599402.15,128116.49,401919.73,19662.58,765189.08,3,1,3,15
IND40991,19819,19-04-2009,BE06,92216.16,40090.4,1,4887.96,1555706.2,86683,40703.32,25658.17,84028.2,1975937.36,2,3,3,1
IND57646,22044,6/1/2004,BE07,114508.96,9772.35,2,3269.18,418626.6,671422.5,353615.85,83659.24,15418.2,1164363.9,2,1,3,2
IND76683,25702,18-10-1995,BE38,86172.32,2564.96,1,1796.81,118018.7,128075.88,106327.15,142091.73,23100.05,109644.42,0,2,4,3
IND69465,24393,22-12-2008,BE18,81162.89,11099.2,3,461.59,415774.53,162136.22,54045.41,130994.88,17879.68,423140.44,1,1,4,4
IND45293,7458,22-12-2008,BE34,47428.51,21055.44,1,2420.8,192982.01,83150.49,56397.73,12407.5,18277.36,279713.67,3,1,3,5
IND31182,9712,21-08-2011,BE44,289744.18,33890.56,2,6774.14,659253.5,1961308.54,1010828.25,328594.62,31477.06,1390700.48,0,2,1,6
IND43704,4938,20-06-2014,BE36,153481.1,16824.24,1,5475.64,458409.1,195432.81,74659.72,111594.33,60153.18,872486.37,0,2,2,7
IND90107,10587,3/3/1999,BE44,184517.05,11338.82,2,4505.58,67647.56,232227.41,221426.14,56868.71,7776.4,1034413.94,3,2,3,8
IND65206,27795,7/12/2015,BE31,142534.02,5158.5,2,51.9,847748.91,599816.8,164281.03,206879.49,51537.89,400565.59,3,1,4,9
IND97608,22788,5/5/2010,BE32,133713.43,17667.93,1,789.68,936515.91,789183.24,342366.26,292636.11,15525.12,1344158.12,3,2,1,10
IND99978,14512,18-10-2019,BE37,442113.95,21945,1,13749.83,2538730.13,1528432.2,478908.76,675057.56,47344.2,1886286.75,2,5,1,11
IND51034,19781,3/1/2005,BE04,210223.41,29360.74,2,7510.1,121701.28,1030505.47,253781.2,427659.77,54330.37,711150.97,3,2,1,12
IND77398,27415,17-10-2009,BE09,223156.5,25586.19,1,1107.52,787973.99,657031.99,263889.9,291140.57,9479.84,269938.98,0,2,2,13
IND48157,39907,17-06-2001,BE14,346125.01,6635.21,3,3076.64,561119.35,100838.16,93368.66,74694.93,35345.94,341892.6,0,3,2,14
IND46455,12805,6/11/1999,BE47,96650.09,7967.12,1,187.15,95472.51,211848.57,154720.87,65815.88,13697.78,211659.52,0,1,3,15
IND52005,16909,25-10-2000,BE42,309043,38055.5,1,7.64,251126.15,2588381.1,1277598.36,320561.04,90415.42,2316850.54,1,2,3,16
IND50424,27486,19-08-2014,BE24,204852.96,25979.2,1,4597.76,607243.26,1309431.56,675175.65,285210.56,91763.71,1849181.18,3,3,3,17
IND48222,32800,22-12-2016,BE17,18687.5,11913.61,2,1934.47,99325.79,24813.98,18265.85,13120.39,6652.25,234551.51,0,1,3,18
IND48333,22276,9/9/2006,BE06,121744.14,18388.3,1,69.08,673353,531829.43,209735.55,436849.19,6280.59,782398.27,2,2,3,19
IND62022,34882,12/4/2018,BE28,105503.3,23746.94,1,2309.69,139718.12,1311121.92,467531.85,504934.4,58343.89,1024519.99,2,2,3,20
IND82740,18725,6/2/2019,BE14,101046.99,56550.8,2,4228.42,961441.02,1667275.46,622292.95,612547.61,50695.85,1073375.39,3,3,3,21
IND48400,21186,26-10-2003,BE26,201990.14,30222.41,1,4434.92,1174154.65,428170.13,178640.52,84981.85,42678.52,217613.89,2,2,4,22
IND40646,8167,5/8/2021,BE22,165248.58,8481.88,1,294.8,25841.42,108209.2,97388.28,88082.29,8075.1,235244.02,1,2,4,1
IND40950,18051,17-10-2006,BE38,429407.79,16539.6,2,149.95,656065.34,741521.09,370760.54,182908.54,67940.93,341071.1,0,4,3,2
IND37853,40683,23-09-2012,BE16,140967.36,52781.6,1,2087.01,359976.85,677419.08,677419.08,143665.63,19850.6,818477.97,0,3,1,3
IND91954,8393,6/8/2015,BE05,115916.64,19367.2,2,3469.94,209574.56,375760.72,189991.38,276331.9,6797.9,494876.64,3,1,2,4
IND30253,28262,4/6/2018,BE11,114733.13,7229.12,1,1232.85,91949.02,550649.8,258235.77,78989.76,36592.9,999849.01,1,1,3,8
IND82997,23468,18-04-2001,BE19,251704.69,30770.25,1,9856.35,136945.2,2214193.38,553548.35,1141100.37,27807.15,726660.9,3,3,4,9
IND75882,11651,25-09-2001,BE38,282952.68,52922.58,1,8432.63,727530.48,481184.56,126627.52,246923.66,92195.92,2413215.1,2,3,1,10
IND31953,14561,18-03-2001,BE10,180332.33,43263.48,3,8812.4,2226593.54,869859.48,325495.81,155564.55,16334.8,2847340.08,2,3,1,11
IND69875,3160,12/3/2019,BE10,45199.26,29204.84,1,1838.56,268609.52,67632.21,97690.97,27278.32,10005.98,82071.45,0,1,1,12
IND57328,42666,17-04-1996,BE03,51431.35,24151.17,3,3418.04,587904.04,788559.56,314191.7,265646,28252.95,208792.19,1,1,2,13
IND70068,3115,24-04-2004,BE30,111317.58,33229.8,2,3369.47,745633.35,229870.48,200614.23,215158.77,6517.67,898980.39,2,4,2,14
IND57357,33955,10/4/2010,BE27,108265,9449.46,1,2555.93,410837.33,145605.38,44314.68,100277.79,7987.31,429344.11,0,1,3,15
IND79088,17836,13-02-2003,BE36,134574.35,58154.06,3,10211.3,356455.55,2100661.04,380744.81,997420.12,106490.02,1097745.28,2,4,3,1
IND57637,7753,9/1/2018,BE18,188217.24,29859.52,2,589.9,164965.57,166547.67,164465.83,38909.7,13642.5,849630.67,3,2,3,2
IND94614,4604,12/2/2020,BE12,368461.72,8461.26,1,5088.7,1183891.59,189500.54,69111.96,186134.12,62583.96,1661704.39,1,3,3,3
IND16622,3111,14-05-1995,BE35,180788,8935.04,1,6572.48,1157401.14,869732.47,463475.86,57619.78,54093.61,1228270.66,1,2,3,4
IND36995,26859,28-06-2018,BE40,94643.61,35530.34,1,1454.71,225598.78,448672.11,265124.43,101359.11,16672.17,250634.32,1,2,3,5
IND86491,25211,22-02-2012,BE12,208842.24,26716.8,1,3752.95,93611.27,49719.32,40781.02,17195.07,41560.69,1280085.58,1,2,3,6
IND59827,2982,24-03-2011,BE30,166815.54,17196.58,1,2543.32,0,253759.07,253759.07,167218.48,31805.15,656415.92,3,4,4,7
IND74969,40049,20-10-2003,BE08,29881.25,6799.49,2,4244.89,328365.97,974755.48,287085.52,395777.43,2712.88,121018.85,0,1,4,8
IND21853,4150,28-05-2019,BE15,295246.07,48798.54,3,3319.84,572098.56,635126.82,518321.89,122791.19,44293.61,675214.26,2,2,1,9
IND23903,13340,26-07-2011,BE21,427085.65,23309.91,1,7634.6,1276408.77,913709.35,338791.11,405830.68,26682.38,1760206.12,2,4,2,10
IND68777,29201,9/4/2001,BE06,184915.93,27065.2,1,2620.92,529717.71,541630.84,594289.39,154816.15,14453.67,872754.89,1,2,3,11
IND81707,410,21-07-2019,BE05,129198.45,5012,2,1833.12,66204.96,355267.56,199588.52,219547.37,24483.4,1117017.07,3,2,4,12
IND97656,16855,27-08-2014,BE28,78862.17,33395.73,1,1133.32,113710.55,1044347.89,357785.85,749319.61,27711.23,745831.41,0,2,1,13
IND55034,1115,23-06-2010,BE12,108125.22,6694.92,2,1120.2,49795.48,75106.64,84017.6,37222.34,14035.82,358276.32,1,1,1,14
IND96166,42425,30-09-2014,BE12,84951.92,13223.6,1,681.79,214777.3,170981.82,158912.52,51535.93,19774.86,325713.78,0,1,1,15
IND96324,41943,7/5/2011,BE43,336120.73,22770.02,2,7766.16,1430031.8,198246.62,173465.8,63213.64,68913.64,1320916.4,1,4,2,16
IND47674,6454,4/2/2012,BE36,140323.21,8938.05,3,4899.02,889037.57,784312.33,424109.63,125489.97,41828,1016663.67,2,2,2,17
IND70317,4165,2/3/2009,BE35,72442.64,23670.24,1,2554.29,107623.47,420518.01,134675.7,140172.67,35107.21,80798.64,0,1,3,18
IND38895,41840,23-10-2021,BE27,291925.85,43220.44,1,2687.78,488765.65,397013.28,292055.74,118282.58,56625.83,443851.66,2,3,3,19
IND61906,28843,6/12/2020,BE04,180724.34,26183.52,1,6063.21,1175056.16,1980490.17,414220.17,809800.42,4968.95,1612431.75,3,2,3,20
IND91852,14423,18-07-1996,BE38,427268.01,27324.85,1,7808.32,1257605.59,1122750.57,793247.69,504017.38,17792.02,1572554.99,0,5,3,21
IND49429,41723,21-01-2011,BE18,283418.58,30792.3,3,3031.8,123176.18,259129.27,110561.82,192653.98,33826.89,282955.29,0,2,3,22
IND50848,15833,30-07-1996,BE38,229460.79,12437.9,1,3347.03,438345.76,256292.32,221487.19,78786.16,16752.95,457903.72,3,2,3,1
IND25130,31186,24-06-2019,BE39,92389.02,15887.04,2,737.1,946087.51,1117595.61,335278.68,277802.34,14745.82,979922.58,2,1,3,2
IND51890,28409,2/11/2003,BE45,275308.09,7913.36,1,10883.25,2290528.53,1114463.81,221311.96,478033.84,10609.95,462554.98,0,4,4,3
IND29870,34292,14-03-1999,BE39,185240.18,5908.95,1,2658.02,204594.66,1843725.89,606488.78,394217.71,55984.72,592412.4,0,2,4,4
IND24996,32121,8/12/2008,BE15,253601.62,49237.65,1,6694.69,335206.22,484219.57,285434.69,134562.07,12308.22,1488519.84,0,3,1,8
IND28319,11176,18-03-2004,BE40,169841.6,23901.6,1,878.57,294747.03,135130.51,76884.6,98342.39,19026.58,292525.92,0,2,2,9
IND24921,12722,13-05-2018,BE30,161884.01,11589.76,1,4719.34,273447.38,437316.13,197497.61,163640.88,8871.46,126209.78,1,2,3,10
IND97391,15759,14-08-2001,BE01,196246.44,20241.21,1,1802.49,1226915.48,1378832.7,998950.22,501866.96,38252.58,1971775.95,1,3,4,11
IND59368,35127,7/3/2007,BE21,108561.76,2012.43,1,2532.03,488439.1,389075.57,253087.99,112189.75,36120.28,946926.03,3,1,1,12
IND23354,40668,22-10-1999,BE27,117375.9,6336.09,1,1327.7,178624.7,99007.56,59675.79,44811.09,8087.51,118523.04,3,1,1,13
IND29589,36410,18-10-2012,BE19,104350.96,24810.88,1,1619.36,366249.66,153984.34,179265.35,32359.69,5476.2,519730.47,1,1,1,14
IND48477,9379,4/7/1999,BE13,79692.87,34412.04,2,4136.36,1411246.75,2844789.79,1511916.25,386732.26,45795.58,406621.87,2,3,2,15
IND70337,1168,17-10-2020,BE42,51567.23,13658.75,1,962.78,127945.09,487858.7,180295.61,349985.59,16788.76,821012.42,0,1,2,1
IND69809,9100,28-12-2017,BE45,96948.99,14055.06,3,3136.96,578529.62,224955.85,202949.3,41152.25,38982.32,973704.35,0,2,3,2
IND23817,21854,26-08-2020,BE05,79643.42,39162.42,1,935.39,227140.25,309391.57,114432.5,182541.02,4764.35,767080.35,0,2,3,3
IND36692,1346,14-03-2006,BE27,224615.26,53741.76,1,3521.46,415665.01,219556.12,132335.2,117898.63,43711.49,611524.1,0,2,3,4
IND39952,17738,11/6/2015,BE47,405658.2,7958.92,1,4448.5,125897.63,2182842.98,422485.74,719634.04,28226.37,2701599.47,2,3,3,5
IND30232,36187,28-08-2004,BE27,282804.76,49807.36,2,6825.77,1890430.08,364617.94,111279.5,81565.51,63673.27,1726033.36,3,3,3,6
IND31886,24633,24-12-2004,BE29,31366.69,10557.68,1,205.82,271792.29,107355.61,94171.59,62153.25,8563.05,58053.18,2,1,3,7
IND16521,11951,25-05-2016,BE37,143641.46,14785.44,3,3175.17,566354.19,593952.76,449086.23,145880.59,37314.07,87414.62,0,2,3,8
IND22770,26678,7/10/2004,BE11,304744.13,42528.75,2,314.25,477185.63,339201.75,271361.4,236084.42,34078.5,329440.13,2,3,4,9
IND74369,28055,2/2/2011,BE05,69280.85,2951,1,995.13,143005.48,59107.82,25699.05,61763.38,14433.09,241575.02,0,1,4,10
IND31020,3805,17-08-2014,BE08,192746.06,14270.78,1,4643.78,756193.56,879489.48,777653.86,97762.2,27008.24,88303.33,3,2,1,11
IND83621,4094,21-10-2016,BE37,163869.5,16638.75,1,1687.23,422732.93,260002.59,86667.53,224468.9,7039.31,427554.86,0,2,2,12
IND87099,11886,8/5/2004,BE42,303730.88,56672.25,2,3246.18,907795.61,779074.22,350880.76,277968.92,18711.71,972113.99,1,3,3,13
IND68353,24879,1/10/2016,BE49,106992.56,8102.52,1,5281.42,794105.57,480600.23,167400.08,365148.17,58105.73,598191.29,2,2,4,14
IND34739,36722,28-07-2018,BE08,74335.22,21749.8,3,1133.9,685556.88,159081.75,127265.4,131719.69,36057,233827.35,1,4,1,15
IND49852,19497,31-08-2003,BE19,29126.28,20856,1,222.47,72179.35,541414.86,295824.61,215114.73,11335.7,266840.16,2,1,1,16
IND15739,24390,8/11/1999,BE33,205568.33,22084.6,1,3975.54,119101.88,606081.5,661179.81,65488.29,23952.42,1007604.78,2,5,1,17
IND35208,38924,13-11-2004,BE17,470262.68,27056.95,1,12294.43,962473.9,656372.92,213216.68,141350.12,81767.01,1104006.81,2,5,2,18
IND23172,24247,10/7/2000,BE16,279238.44,29395.85,1,7439.36,2667556.66,891713.77,428485.84,88823.96,12415.02,1303515.44,1,5,2,19
IND89615,22162,29-01-2007,BE47,292010.27,30493.32,1,7061.8,1220492.39,1204591.47,558492.41,622445.26,66410.85,203262.58,3,2,3,20
IND78041,1413,25-12-2011,BE36,26996.11,8835.5,3,837.86,303226.55,594754.67,347994.75,301806.36,10935.34,754076.72,0,1,3,21
IND25027,33534,10/7/2017,BE34,144581.55,33769.84,1,37.38,639113.19,351609.98,342708.46,61420.48,33538.53,464417.62,3,2,3,22
IND70133,13998,7/8/2013,BE09,158603.63,32769.66,1,1717.25,309892.97,95126.02,134905.99,38050.41,3524.37,507150.57,1,1,3,1
IND96246,12896,17-11-2012,BE13,342068.37,39111.12,1,1136.27,834035.83,1436044.53,779567.03,717475.2,17553.56,350589.71,1,2,3,2
IND74738,29985,18-12-2002,BE34,308171.08,12327.54,2,2943.1,1486877.41,1486770.8,582653.42,438798.3,21152.12,1676630.67,3,2,3,3
IND94482,43083,1/12/2020,BE26,103215.16,20290.12,1,2321.56,227116.49,1719422.75,854304.38,274783.22,5576.67,984930.52,2,2,3,4
IND54803,13993,1/8/2020,BE42,53067.71,8824.74,1,4588.8,844190.96,968531.37,384210.79,357956.39,40855.99,773156.92,2,1,4,8
IND22264,24568,16-08-2000,BE05,16653.97,4538.43,1,2908.65,238129.23,446980.04,152458.31,112541.95,1473.66,878113.76,2,1,4,9
IND66283,14208,3/7/2008,BE11,98173.6,31953.2,1,603.86,596226.08,90491.87,48151.64,33473.69,28781.23,478424.54,1,1,1,10
IND45825,167,17-10-2000,BE42,410110.87,14944.16,1,1866.16,1482143.31,382944.19,139615.07,202242.4,19862.09,874667.06,1,4,2,11
IND94895,33987,8/12/2020,BE45,160073.1,25457.4,1,6022.3,1097639.3,924637.87,292487.49,787734.86,64209.6,189631.76,1,4,3,12
